project_gid,project_name,custom_field_gid,custom_field_name,resource_subtype,display_value,text_value,number_value,enum_value,multi_enum_values,date_value,people_value,reference_value
1207823530772159,AR Math Visualizer (Summer Sprint),1207789356643216,Project Type,enum,XR Projects,,,XR Projects,,,,
1207823530772159,AR Math Visualizer (Summer Sprint),1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1207823530772159,AR Math Visualizer (Summer Sprint),1209308807420092,Post-Project Status,enum,No report produced,,,No report produced,,,,
1207823530772159,AR Math Visualizer (Summer Sprint),1209399038539552,Type of Project,enum,"XR Project (VR, AR, MR)",,,"XR Project (VR, AR, MR)",,,,
1207823530772159,AR Math Visualizer (Summer Sprint),1209527325029623,Academic Department,enum,Math,,,Math,,,,
1207823530772159,AR Math Visualizer (Summer Sprint),1209399102904553,Faculty Members,text,Brian Mulholland,Brian Mulholland,,,,,,
1207823530772159,AR Math Visualizer (Summer Sprint),1209784442313102,Project Members,people,Michael Lerma,,,,,,Michael Lerma,
1207823530772159,AR Math Visualizer (Summer Sprint),1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1207823530772159,AR Math Visualizer (Summer Sprint),1209399100804462,Estimated T-Shirt Size,enum,S,,,S,,,,
1207823530772159,AR Math Visualizer (Summer Sprint),1209399036833272,Actual T-Shirt Size,enum,M,,,M,,,,
1207907957836519,Spanish Simulation (Canvas Version),1207760971753571,Progress,enum,Post-Production,,,Post-Production,,,,
1207907957836519,Spanish Simulation (Canvas Version),1207789348846048,Weekly Meeting Status,enum,In Progress,,,In Progress,,,,
1207907957836519,Spanish Simulation (Canvas Version),1207867857544034,Project Point Person,people,"Yi Lu, Kuangchen Hsu",,,,,,"Yi Lu, Kuangchen Hsu",
1207907957836519,Spanish Simulation (Canvas Version),1206060337251839,Priority,enum,,,,,,,,
1207907957836519,Spanish Simulation (Canvas Version),1208711651902976,End Date,date,2024-11-22T00:00:00.000Z,,,,,2024-11-22,,
1207907957836519,Spanish Simulation (Canvas Version),1208664289280378,Actual time rollup,number,,,,,,,,
1207907957836519,Spanish Simulation (Canvas Version),1207789356643216,Project Type,enum,XR Projects,,,XR Projects,,,,
1207907957836519,Spanish Simulation (Canvas Version),1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1207907957836519,Spanish Simulation (Canvas Version),1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1207907957836519,Spanish Simulation (Canvas Version),1209308807420092,Post-Project Status,enum,Retrospective complete,,,Retrospective complete,,,,
1207907957836519,Spanish Simulation (Canvas Version),1209399038539552,Type of Project,enum,"XR Project (VR, AR, MR)",,,"XR Project (VR, AR, MR)",,,,
1207907957836519,Spanish Simulation (Canvas Version),1209527325029623,Academic Department,enum,Arts and Letters,,,Arts and Letters,,,,
1207907957836519,Spanish Simulation (Canvas Version),1209784442313102,Project Members,people,"Michael Lerma, Yi Lu",,,,,,"Michael Lerma, Yi Lu",
1207907957836519,Spanish Simulation (Canvas Version),1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1207907957836519,Spanish Simulation (Canvas Version),1209399100804462,Estimated T-Shirt Size,enum,S,,,S,,,,
1207907957836519,Spanish Simulation (Canvas Version),1209399036833272,Actual T-Shirt Size,enum,M,,,M,,,,
1207984230724068,Summer Online 2025,1207867857544034,Project Point Person,people,"Brianna Stines, Yi Lu, Kuangchen Hsu",,,,,,"Brianna Stines, Yi Lu, Kuangchen Hsu",
1207984230724068,Summer Online 2025,1207760971753571,Progress,enum,Analysis,,,Analysis,,,,
1207984230724068,Summer Online 2025,1207789348846048,Weekly Meeting Status,enum,In Progress,,,In Progress,,,,
1207984230724068,Summer Online 2025,1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1207984230724068,Summer Online 2025,1207789356643216,Project Type,enum,Signature Project,,,Signature Project,,,,
1207984230724068,Summer Online 2025,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1207984230724068,Summer Online 2025,1208664289280378,Actual time rollup,number,1h 30m,,90,,,,,
1207984230724068,Summer Online 2025,1209399038539552,Type of Project,enum,Special Project / Internal NDL Project,,,Special Project / Internal NDL Project,,,,
1207984230724068,Summer Online 2025,1209399345312015,Academic Department / Institute,text,ND Learning,ND Learning,,,,,,
1207984230724068,Summer Online 2025,1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1207984230724068,Summer Online 2025,1209527325029623,Academic Department,enum,ND Learning,,,ND Learning,,,,
1207984230724068,Summer Online 2025,1209784442313102,Project Members,people,"Brianna Stines, Yi Lu, Lawrence Greenspun, Kuangchen Hsu",,,,,,"Brianna Stines, Yi Lu, Lawrence Greenspun, Kuangchen Hsu",
1207984230724068,Summer Online 2025,1209399100804462,Estimated T-Shirt Size,enum,Unique,,,Unique,,,,
1208014741125322,MSAN,1207760971753571,Progress,enum,Production,,,Production,,,,
1208014741125322,MSAN,1207789348846048,Weekly Meeting Status,enum,In Progress,,,In Progress,,,,
1208014741125322,MSAN,1207867857544034,Project Point Person,people,"Kuangchen Hsu, Kevin DeCloedt",,,,,,"Kuangchen Hsu, Kevin DeCloedt",
1208014741125322,MSAN,1206060337251839,Priority,enum,,,,,,,,
1208014741125322,MSAN,1208711651902976,End Date,date,2025-01-31T00:00:00.000Z,,,,,2025-01-31,,
1208014741125322,MSAN,1208664289280378,Actual time rollup,number,8h 30m,,510,,,,,
1208014741125322,MSAN,1207789356643216,Project Type,enum,Signature Project,,,Signature Project,,,,
1208014741125322,MSAN,1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1208014741125322,MSAN,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1208014741125322,MSAN,1209399038539552,Type of Project,enum,New Course Design,,,New Course Design,,,,
1208014741125322,MSAN,1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1208014741125322,MSAN,1209399345312015,Academic Department / Institute,text,MSAN,MSAN,,,,,,
1208014741125322,MSAN,1209399100804462,Estimated T-Shirt Size,enum,L,,,L,,,,
1208014741125322,MSAN,1209399036833272,Actual T-Shirt Size,enum,L,,,L,,,,
1208014741125322,MSAN,1209527325029623,Academic Department,enum,MSAN,,,MSAN,,,,
1208014741125322,MSAN,1209399102904553,Faculty Members,text,"Jennifer Lefever, Donna Armentrout","Jennifer Lefever, Donna Armentrout",,,,,,
1208014741125322,MSAN,1209784442313102,Project Members,people,"Michael Lerma, Kuangchen Hsu, Kevin DeCloedt",,,,,,"Michael Lerma, Kuangchen Hsu, Kevin DeCloedt",
1208031565604539,ACE Ascent Phase IV,1207760971753571,Progress,enum,Post-Production,,,Post-Production,,,,
1208031565604539,ACE Ascent Phase IV,1207789348846048,Weekly Meeting Status,enum,In Progress,,,In Progress,,,,
1208031565604539,ACE Ascent Phase IV,1207867857544034,Project Point Person,people,"Brianna Stines, Matthew Simmons",,,,,,"Brianna Stines, Matthew Simmons",
1208031565604539,ACE Ascent Phase IV,1206060337251839,Priority,enum,,,,,,,,
1208031565604539,ACE Ascent Phase IV,1208711651902976,End Date,date,2024-12-13T00:00:00.000Z,,,,,2024-12-13,,
1208031565604539,ACE Ascent Phase IV,1208664289280378,Actual time rollup,number,7h 05m,,425,,,,,
1208031565604539,ACE Ascent Phase IV,1207789356643216,Project Type,enum,Signature Project,,,Signature Project,,,,
1208031565604539,ACE Ascent Phase IV,1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1208031565604539,ACE Ascent Phase IV,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1208031565604539,ACE Ascent Phase IV,1209308807420092,Post-Project Status,enum,Retrospective complete,,,Retrospective complete,,,,
1208031565604539,ACE Ascent Phase IV,1209399038539552,Type of Project,enum,New Course Design,,,New Course Design,,,,
1208031565604539,ACE Ascent Phase IV,1209527325029623,Academic Department,enum,ACE,,,ACE,,,,
1208031565604539,ACE Ascent Phase IV,1209784442313102,Project Members,people,"Michael Lerma, Brianna Stines, Matthew Simmons, Colin Gallagher",,,,,,"Michael Lerma, Brianna Stines, Matthew Simmons, Colin Gallagher",
1208031565604539,ACE Ascent Phase IV,1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1208031565604539,ACE Ascent Phase IV,1209399100804462,Estimated T-Shirt Size,enum,XL,,,XL,,,,
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1207760971753571,Progress,enum,Post-Production,,,Post-Production,,,,
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1207789348846048,Weekly Meeting Status,enum,In Progress,,,In Progress,,,,
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1207867857544034,Project Point Person,people,"Brianna Stines, Kevin DeCloedt",,,,,,"Brianna Stines, Kevin DeCloedt",
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1207789356643216,Project Type,enum,Design + Media Project,,,Design + Media Project,,,,
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208711651902976,End Date,date,2024-12-06T00:00:00.000Z,,,,,2024-12-06,,
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208664289280378,Actual time rollup,number,3d 3h,,4525,,,,,
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209399038539552,Type of Project,enum,Course Redesign / Refresh,,,Course Redesign / Refresh,,,,
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209399102904553,Faculty Members,text,Gabriel Reynolds,Gabriel Reynolds,,,,,,
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209527325029623,Academic Department,enum,Theology,,,Theology,,,,
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209399100804462,Estimated T-Shirt Size,enum,M,,,M,,,,
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209399036833272,Actual T-Shirt Size,enum,M,,,M,,,,
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209784442313102,Project Members,people,"Yi Lu, Lawrence Greenspun",,,,,,"Yi Lu, Lawrence Greenspun",
1208255134985014,AI R&D Project (Online Pedagogy used as the baseline),1207760971753571,Progress,enum,Design,,,Design,,,,
1208255134985014,AI R&D Project (Online Pedagogy used as the baseline),1207789348846048,Weekly Meeting Status,enum,In Progress,,,In Progress,,,,
1208255134985014,AI R&D Project (Online Pedagogy used as the baseline),1207867857544034,Project Point Person,people,"Brianna Stines, Yi Lu, KC Frye, Sonia Howell",,,,,,"Brianna Stines, Yi Lu, KC Frye, Sonia Howell",
1208255134985014,AI R&D Project (Online Pedagogy used as the baseline),1206060337251839,Priority,enum,,,,,,,,
1208255134985014,AI R&D Project (Online Pedagogy used as the baseline),1208711651902976,End Date,date,2024-12-20T00:00:00.000Z,,,,,2024-12-20,,
1208255134985014,AI R&D Project (Online Pedagogy used as the baseline),1208664289280378,Actual time rollup,number,,,,,,,,
1208255134985014,AI R&D Project (Online Pedagogy used as the baseline),1207789356643216,Project Type,enum,Design + Media Project,,,Design + Media Project,,,,
1208255134985014,AI R&D Project (Online Pedagogy used as the baseline),1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1208255134985014,AI R&D Project (Online Pedagogy used as the baseline),1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1208255134985014,AI R&D Project (Online Pedagogy used as the baseline),1209308807420092,Post-Project Status,enum,No report produced,,,No report produced,,,,
1208255134985014,AI R&D Project (Online Pedagogy used as the baseline),1209527325029623,Academic Department,enum,ND Learning,,,ND Learning,,,,
1208255134985014,AI R&D Project (Online Pedagogy used as the baseline),1209399102904553,Faculty Members,text,Brian Mulholland,Brian Mulholland,,,,,,
1208255134985014,AI R&D Project (Online Pedagogy used as the baseline),1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1208255134985014,AI R&D Project (Online Pedagogy used as the baseline),1209399100804462,Estimated T-Shirt Size,enum,S,,,S,,,,
1208255134985014,AI R&D Project (Online Pedagogy used as the baseline),1209399036833272,Actual T-Shirt Size,enum,M,,,M,,,,
1208255134985069,Travel Safety 101,1207760971753571,Progress,enum,Analysis,,,Analysis,,,,
1208255134985069,Travel Safety 101,1207789348846048,Weekly Meeting Status,enum,In Progress,,,In Progress,,,,
1208255134985069,Travel Safety 101,1207867857544034,Project Point Person,people,Brianna Stines,,,,,,Brianna Stines,
1208255134985069,Travel Safety 101,1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1208255134985069,Travel Safety 101,1207789356643216,Project Type,enum,Design + Media Project,,,Design + Media Project,,,,
1208255134985069,Travel Safety 101,1208711651902976,End Date,date,2025-01-31T00:00:00.000Z,,,,,2025-01-31,,
1208255134985069,Travel Safety 101,1208664289280378,Actual time rollup,number,15h 45m,,945,,,,,
1208255134985069,Travel Safety 101,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1208255134985069,Travel Safety 101,1209399038539552,Type of Project,enum,Course Redesign / Refresh,,,Course Redesign / Refresh,,,,
1208255134985069,Travel Safety 101,1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1208255134985069,Travel Safety 101,1209399345312015,Academic Department / Institute,text,Global Travel,Global Travel,,,,,,
1208255134985069,Travel Safety 101,1209527325029623,Academic Department,enum,Global Travel,,,Global Travel,,,,
1208255134985069,Travel Safety 101,1209399102904553,Faculty Members,text,Sarah Sakaguchi,Sarah Sakaguchi,,,,,,
1208255134985069,Travel Safety 101,1209399100804462,Estimated T-Shirt Size,enum,M,,,M,,,,
1208255134985069,Travel Safety 101,1209399036833272,Actual T-Shirt Size,enum,M,,,M,,,,
1208255134985069,Travel Safety 101,1209784442313102,Project Members,people,"Michael Lerma, Brianna Stines, Yi Lu",,,,,,"Michael Lerma, Brianna Stines, Yi Lu",
1208335647365608,MSAN II,1207760971753571,Progress,enum,Design,,,Design,,,,
1208335647365608,MSAN II,1207789348846048,Weekly Meeting Status,enum,In Progress,,,In Progress,,,,
1208335647365608,MSAN II,1207867857544034,Project Point Person,people,"Kuangchen Hsu, Kevin DeCloedt",,,,,,"Kuangchen Hsu, Kevin DeCloedt",
1208335647365608,MSAN II,1206060337251839,Priority,enum,,,,,,,,
1208335647365608,MSAN II,1208711651902976,End Date,date,2025-07-31T00:00:00.000Z,,,,,2025-07-31,,
1208335647365608,MSAN II,1208664289280378,Actual time rollup,number,5d 18h,,8300,,,,,
1208335647365608,MSAN II,1207789356643216,Project Type,enum,Signature Project,,,Signature Project,,,,
1208335647365608,MSAN II,1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1208335647365608,MSAN II,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1208335647365608,MSAN II,1209399038539552,Type of Project,enum,New Course Design,,,New Course Design,,,,
1208335647365608,MSAN II,1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1208335647365608,MSAN II,1209399345312015,Academic Department / Institute,text,MSAN,MSAN,,,,,,
1208335647365608,MSAN II,1209399102904553,Faculty Members,text,"Kristen Collet-Schmidt, Jessica McManus Warnell","Kristen Collet-Schmidt, Jessica McManus Warnell",,,,,,
1208335647365608,MSAN II,1209399100804462,Estimated T-Shirt Size,enum,L,,,L,,,,
1208335647365608,MSAN II,1209399036833272,Actual T-Shirt Size,enum,L,,,L,,,,
1208335647365608,MSAN II,1209527325029623,Academic Department,enum,MSAN,,,MSAN,,,,
1208335647365608,MSAN II,1209784442313102,Project Members,people,"Michael Lerma, Kuangchen Hsu, Kevin DeCloedt",,,,,,"Michael Lerma, Kuangchen Hsu, Kevin DeCloedt",
1208345374594360,Consultations - Nathaniel,1207760971753571,Progress,enum,Evaluation,,,Evaluation,,,,
1208345374594360,Consultations - Nathaniel,1207789348846048,Weekly Meeting Status,enum,Evaluation Sent to Faculty,,,Evaluation Sent to Faculty,,,,
1208345374594360,Consultations - Nathaniel,1207867857544034,Project Point Person,people,"Kuangchen Hsu, Yi Lu",,,,,,"Kuangchen Hsu, Yi Lu",
1208345374594360,Consultations - Nathaniel,1206060337251839,Priority,enum,,,,,,,,
1208345374594360,Consultations - Nathaniel,1208711651902976,End Date,date,,,,,,,,
1208345374594360,Consultations - Nathaniel,1208664289280378,Actual time rollup,number,,,,,,,,
1208345374594360,Consultations - Nathaniel,1207789356643216,Project Type,enum,Consultation,,,Consultation,,,,
1208345374594360,Consultations - Nathaniel,1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1208345374594360,Consultations - Nathaniel,1209308807420092,Post-Project Status,enum,Survey Sent,,,Survey Sent,,,,
1208345374594360,Consultations - Nathaniel,1209426150009029,Hi,multi_enum,"Yes, Maybe",,,,"Yes, Maybe",,,
1208345374594360,Consultations - Nathaniel,1209399038539552,Type of Project,enum,Consultation,,,Consultation,,,,
1208345374594360,Consultations - Nathaniel,1209399102904553,Faculty Members,text,Nathaniel Myers,Nathaniel Myers,,,,,,
1208345374594360,Consultations - Nathaniel,1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1208345374594360,Consultations - Nathaniel,1209527325029623,Academic Department,enum,Writing Faculty,,,Writing Faculty,,,,
1208345374594360,Consultations - Nathaniel,1209784442313102,Project Members,people,"Michael Lerma, Kuangchen Hsu, Brianna Stines",,,,,,"Michael Lerma, Kuangchen Hsu, Brianna Stines",
1208345374594360,Consultations - Nathaniel,1209399100804462,Estimated T-Shirt Size,enum,XS,,,XS,,,,
1208345374594360,Consultations - Nathaniel,1209399036833272,Actual T-Shirt Size,enum,XS,,,XS,,,,
1208345374594366,AI Video Series - John,1207760971753571,Progress,enum,Evaluation,,,Evaluation,,,,
1208345374594366,AI Video Series - John,1207789348846048,Weekly Meeting Status,enum,Evaluation Sent to Faculty,,,Evaluation Sent to Faculty,,,,
1208345374594366,AI Video Series - John,1207867857544034,Project Point Person,people,,,,,,,,
1208345374594366,AI Video Series - John,1206060337251839,Priority,enum,,,,,,,,
1208345374594366,AI Video Series - John,1208711651902976,End Date,date,,,,,,,,
1208345374594366,AI Video Series - John,1208664289280378,Actual time rollup,number,,,,,,,,
1208345374594366,AI Video Series - John,1207789356643216,Project Type,enum,Media Only,,,Media Only,,,,
1208345374594366,AI Video Series - John,1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1208345374594366,AI Video Series - John,1209308807420092,Post-Project Status,enum,No report produced,,,No report produced,,,,
1208345374594366,AI Video Series - John,1209399038539552,Type of Project,enum,Media Creation,,,Media Creation,,,,
1208345374594366,AI Video Series - John,1209527325029623,Academic Department,enum,ND Learning,,,ND Learning,,,,
1208345374594366,AI Video Series - John,1209399102904553,Faculty Members,text,John Behrens,John Behrens,,,,,,
1208345374594366,AI Video Series - John,1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1208345374594366,AI Video Series - John,1209399100804462,Estimated T-Shirt Size,enum,XS,,,XS,,,,
1208345374594366,AI Video Series - John,1209399036833272,Actual T-Shirt Size,enum,XS,,,XS,,,,
1208345374594375,AI Video Series - Ardea,1207760971753571,Progress,enum,Evaluation,,,Evaluation,,,,
1208345374594375,AI Video Series - Ardea,1207789348846048,Weekly Meeting Status,enum,Evaluation Sent to Faculty,,,Evaluation Sent to Faculty,,,,
1208345374594375,AI Video Series - Ardea,1207867857544034,Project Point Person,people,"Kevin DeCloedt, John Corba",,,,,,"Kevin DeCloedt, John Corba",
1208345374594375,AI Video Series - Ardea,1206060337251839,Priority,enum,,,,,,,,
1208345374594375,AI Video Series - Ardea,1208711651902976,End Date,date,,,,,,,,
1208345374594375,AI Video Series - Ardea,1208664289280378,Actual time rollup,number,,,,,,,,
1208345374594375,AI Video Series - Ardea,1207789356643216,Project Type,enum,Media Only,,,Media Only,,,,
1208345374594375,AI Video Series - Ardea,1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1208345374594375,AI Video Series - Ardea,1209308807420092,Post-Project Status,enum,Survey Sent,,,Survey Sent,,,,
1208345374594375,AI Video Series - Ardea,1209399038539552,Type of Project,enum,Media Creation,,,Media Creation,,,,
1208345374594375,AI Video Series - Ardea,1209399102904553,Faculty Members,text,Ardea Russo,Ardea Russo,,,,,,
1208345374594375,AI Video Series - Ardea,1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1208345374594375,AI Video Series - Ardea,1209527325029623,Academic Department,enum,ND Learning,,,ND Learning,,,,
1208345374594375,AI Video Series - Ardea,1209784442313102,Project Members,people,"Kevin DeCloedt, Michael Lerma",,,,,,"Kevin DeCloedt, Michael Lerma",
1208345374594375,AI Video Series - Ardea,1209399100804462,Estimated T-Shirt Size,enum,XS,,,XS,,,,
1208345374594375,AI Video Series - Ardea,1209399036833272,Actual T-Shirt Size,enum,XS,,,XS,,,,
1208345374594379,AI Video Series - Alex,1207760971753571,Progress,enum,Evaluation,,,Evaluation,,,,
1208345374594379,AI Video Series - Alex,1207789348846048,Weekly Meeting Status,enum,Evaluation Sent to Faculty,,,Evaluation Sent to Faculty,,,,
1208345374594379,AI Video Series - Alex,1207867857544034,Project Point Person,people,Kevin DeCloedt,,,,,,Kevin DeCloedt,
1208345374594379,AI Video Series - Alex,1206060337251839,Priority,enum,,,,,,,,
1208345374594379,AI Video Series - Alex,1208711651902976,End Date,date,,,,,,,,
1208345374594379,AI Video Series - Alex,1208664289280378,Actual time rollup,number,,,,,,,,
1208345374594379,AI Video Series - Alex,1207789356643216,Project Type,enum,Media Only,,,Media Only,,,,
1208345374594379,AI Video Series - Alex,1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1208345374594379,AI Video Series - Alex,1209308807420092,Post-Project Status,enum,Survey Sent,,,Survey Sent,,,,
1208345374594379,AI Video Series - Alex,1209399038539552,Type of Project,enum,Media Creation,,,Media Creation,,,,
1208345374594379,AI Video Series - Alex,1209399102904553,Faculty Members,text,Alex Ambrose,Alex Ambrose,,,,,,
1208345374594379,AI Video Series - Alex,1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1208345374594379,AI Video Series - Alex,1209527325029623,Academic Department,enum,ND Learning,,,ND Learning,,,,
1208345374594379,AI Video Series - Alex,1209784442313102,Project Members,people,"Michael Lerma, Kevin DeCloedt",,,,,,"Michael Lerma, Kevin DeCloedt",
1208345374594379,AI Video Series - Alex,1209399100804462,Estimated T-Shirt Size,enum,XS,,,XS,,,,
1208345374594379,AI Video Series - Alex,1209399036833272,Actual T-Shirt Size,enum,XS,,,XS,,,,
1208622917750063,ACE Assessment Course Redesign,1207789348846048,Weekly Meeting Status,enum,In Progress,,,In Progress,,,,
1208622917750063,ACE Assessment Course Redesign,1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1208622917750063,ACE Assessment Course Redesign,1207789356643216,Project Type,enum,Signature Project,,,Signature Project,,,,
1208622917750063,ACE Assessment Course Redesign,1208711651902976,End Date,date,2025-04-30T00:00:00.000Z,,,,,2025-04-30,,
1208622917750063,ACE Assessment Course Redesign,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1208622917750063,ACE Assessment Course Redesign,1208664289280378,Actual time rollup,number,1d 9h,,2005,,,,,
1208622917750063,ACE Assessment Course Redesign,1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1208622917750063,ACE Assessment Course Redesign,1209399038539552,Type of Project,enum,Course Redesign / Refresh,,,Course Redesign / Refresh,,,,
1208622917750063,ACE Assessment Course Redesign,1209399345312015,Academic Department / Institute,text,ACE,ACE,,,,,,
1208622917750063,ACE Assessment Course Redesign,1209527325029623,Academic Department,enum,ACE,,,ACE,,,,
1208622917750063,ACE Assessment Course Redesign,1209399102904553,Faculty Members,text,"Patrick Kirkland, Sissy Peters, Patricia Salerno","Patrick Kirkland, Sissy Peters, Patricia Salerno",,,,,,
1208622917750063,ACE Assessment Course Redesign,1209784442313102,Project Members,people,"Matthew Simmons, Kuangchen Hsu, Michael Lerma",,,,,,"Matthew Simmons, Kuangchen Hsu, Michael Lerma",
1208622917750063,ACE Assessment Course Redesign,1209399100804462,Estimated T-Shirt Size,enum,M,,,M,,,,
1208659811898209,Ascent PDF Graphic,1207760971753571,Progress,enum,Launch,,,Launch,,,,
1208659811898209,Ascent PDF Graphic,1207789348846048,Weekly Meeting Status,enum,Complete!,,,Complete!,,,,
1208659811898209,Ascent PDF Graphic,1207867857544034,Project Point Person,people,Colin Gallagher,,,,,,Colin Gallagher,
1208659811898209,Ascent PDF Graphic,1206060337251839,Priority,enum,,,,,,,,
1208659811898209,Ascent PDF Graphic,1208711651902976,End Date,date,2024-11-06T00:00:00.000Z,,,,,2024-11-06,,
1208659811898209,Ascent PDF Graphic,1208664289280378,Actual time rollup,number,,,,,,,,
1208659811898209,Ascent PDF Graphic,1207789356643216,Project Type,enum,Media Only,,,Media Only,,,,
1208659811898209,Ascent PDF Graphic,1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1208659811898209,Ascent PDF Graphic,1209308807420092,Post-Project Status,enum,No report produced,,,No report produced,,,,
1208659811898209,Ascent PDF Graphic,1209399038539552,Type of Project,enum,Media Creation,,,Media Creation,,,,
1208659811898209,Ascent PDF Graphic,1209527325029623,Academic Department,enum,ACE,,,ACE,,,,
1208659811898209,Ascent PDF Graphic,1209784442313102,Project Members,people,Colin Gallagher,,,,,,Colin Gallagher,
1208659811898209,Ascent PDF Graphic,1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1208659811898209,Ascent PDF Graphic,1209399100804462,Estimated T-Shirt Size,enum,XS,,,XS,,,,
1208659811898209,Ascent PDF Graphic,1209399036833272,Actual T-Shirt Size,enum,XS,,,XS,,,,
1208659811898324,ODL Lookbook,1207867857544034,Project Point Person,people,"Colin Gallagher, Ted Fox",,,,,,"Colin Gallagher, Ted Fox",
1208659811898324,ODL Lookbook,1207789348846048,Weekly Meeting Status,enum,In Progress,,,In Progress,,,,
1208659811898324,ODL Lookbook,1208709386614400,Custom Start Date,date,2024-06-01T00:00:00.000Z,,,,,2024-06-01,,
1208659811898324,ODL Lookbook,1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1208659811898324,ODL Lookbook,1207789356643216,Project Type,enum,Media Only,,,Media Only,,,,
1208659811898324,ODL Lookbook,1208711651902976,End Date,date,2024-12-20T00:00:00.000Z,,,,,2024-12-20,,
1208659811898324,ODL Lookbook,1208664289280378,Actual time rollup,number,22h 17m,,1337,,,,,
1208659811898324,ODL Lookbook,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1208659811898324,ODL Lookbook,1209399038539552,Type of Project,enum,Special Project / Internal NDL Project,,,Special Project / Internal NDL Project,,,,
1208659811898324,ODL Lookbook,1209399345312015,Academic Department / Institute,text,ND Learning,ND Learning,,,,,,
1208659811898324,ODL Lookbook,1209527325029623,Academic Department,enum,ND Learning,,,ND Learning,,,,
1208659811898324,ODL Lookbook,1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1208659811898324,ODL Lookbook,1209784442313102,Project Members,people,"Colin Gallagher, Ted Fox",,,,,,"Colin Gallagher, Ted Fox",
1208659811898324,ODL Lookbook,1209399100804462,Estimated T-Shirt Size,enum,Unique,,,Unique,,,,
